route_name_list,lon,lat,datetime,type_list,status_list,matched_entity_id_list,current_edge_list,direction_angle_list,matched_rider_cnt,OrgPickup_cnt,reposition_recommend_cnt,reposition_recommend_and_accept_cnt,reposition_recommend_but_reject_cnt,matching_rate,unmatched_rider_cnt,total_revenue,total_revenue_added_by_reposition
7_63_1890_rider_15_meeting_point,-73.9606044,40.769747,2016-03-07 15:48:05,point,display,driver_8,"[42436486, 42436486]",0.0,1,1,1,1,1,1,1,1,1
7_63_1890_rider_15_meeting_point,-73.9606044,40.769747,2016-03-07 15:48:10,point,display,driver_8,"[42436486, 42436486]",0.0,1,1,1,1,1,1,1,1,1
7_63_1890_rider_15_meeting_point,-73.9606044,40.769747,2016-03-07 15:48:15,point,display,driver_8,"[42436486, 42436486]",0.0,1,1,1,1,1,1,1,1,1
7_63_1890_rider_15_meeting_point,-73.9606044,40.769747,2016-03-07 15:48:20,point,display,driver_8,"[42436486, 42436486]",0.0,1,1,1,1,1,1,1,1,1
7_63_1890_rider_15_meeting_point,-73.9606044,40.769747,2016-03-07 15:48:25,point,display,driver_8,"[42436486, 42436486]",0.0,1,1,1,1,1,1,1,1,1
7_63_1890_rider_16,-73.9780788,40.7572683,2016-03-7 15:48:00,rider,wait,driver_48,"[42443528, 42443528]",0.0,1,1,1,1,1,1,1,1,1
7_63_1890_rider_16,-73.9780788,40.7572683,2016-03-7 15:48:05,rider,wait,driver_48,"[42443528, 42443528]",0.0,1,1,1,1,1,1,1,1,1
7_63_1890_rider_16,-73.9780788,40.7572683,2016-03-7 15:48:10,rider,wait,driver_48,"[42443528, 42443528]",0.0,1,1,1,1,1,1,1,1,1
7_63_1890_rider_16,-73.9780788,40.7572683,2016-03-7 15:48:15,rider,wait,driver_48,"[42443528, 42443528]",0.0,1,1,1,1,1,1,1,1,1
7_63_1890_rider_16,-73.9780788,40.7572683,2016-03-7 15:48:20,rider,wait,driver_48,"[42443528, 42443528]",0.0,1,1,1,1,1,1,1,1,1
7_63_1890_rider_16,-73.9780788,40.7572683,2016-03-7 15:48:25,rider,wait,driver_48,"[42443528, 42443528]",0.0,1,1,1,1,1,1,1,1,1
7_63_1890_rider_16_meeting_point,-73.9780788,40.7572683,2016-03-07 15:48:00,point,display,driver_48,"[42443528, 42443528]",0.0,1,1,1,1,1,1,1,1,1
7_63_1890_rider_16_meeting_point,-73.9780788,40.7572683,2016-03-07 15:48:05,point,display,driver_48,"[42443528, 42443528]",0.0,1,1,1,1,1,1,1,1,1
7_63_1890_rider_16_meeting_point,-73.9780788,40.7572683,2016-03-07 15:48:10,point,display,driver_48,"[42443528, 42443528]",0.0,1,1,1,1,1,1,1,1,1
7_63_1890_rider_16_meeting_point,-73.9780788,40.7572683,2016-03-07 15:48:15,point,display,driver_48,"[42443528, 42443528]",0.0,1,1,1,1,1,1,1,1,1
7_63_1890_rider_16_meeting_point,-73.9780788,40.7572683,2016-03-07 15:48:20,point,display,driver_48,"[42443528, 42443528]",0.0,1,1,1,1,1,1,1,1,1
7_63_1890_rider_16_meeting_point,-73.9780788,40.7572683,2016-03-07 15:48:25,point,display,driver_48,"[42443528, 42443528]",0.0,1,1,1,1,1,1,1,1,1
7_63_1890_rider_17,-73.9588359,40.8151853,2016-03-7 15:48:00,rider,wait,driver_33,"[42428858, 42428858]",0.0,1,1,1,1,1,1,1,1,1
7_63_1890_rider_17,-73.9588359,40.8151853,2016-03-7 15:48:05,rider,wait,driver_33,"[42428858, 42428858]",0.0,1,1,1,1,1,1,1,1,1
7_63_1890_rider_17,-73.9588359,40.8151853,2016-03-7 15:48:10,rider,wait,driver_33,"[42428858, 42428858]",0.0,1,1,1,1,1,1,1,1,1
7_63_1890_rider_17,-73.9588359,40.8151853,2016-03-7 15:48:15,rider,wait,driver_33,"[42428858, 42428858]",0.0,1,1,1,1,1,1,1,1,1
7_63_1890_rider_17,-73.9588359,40.8151853,2016-03-7 15:48:20,rider,wait,driver_33,"[42428858, 42428858]",0.0,1,1,1,1,1,1,1,1,1
7_63_1890_rider_17,-73.9588359,40.8151853,2016-03-7 15:48:25,rider,wait,driver_33,"[42428858, 42428858]",0.0,1,1,1,1,1,1,1,1,1
7_63_1890_rider_17_meeting_point,-73.9588359,40.8151853,2016-03-07 15:48:00,point,display,driver_33,"[42428858, 42428858]",0.0,1,1,1,1,1,1,1,1,1
7_63_1890_rider_17_meeting_point,-73.9588359,40.8151853,2016-03-07 15:48:05,point,display,driver_33,"[42428858, 42428858]",0.0,1,1,1,1,1,1,1,1,1
7_63_1890_rider_17_meeting_point,-73.9588359,40.8151853,2016-03-07 15:48:10,point,display,driver_33,"[42428858, 42428858]",0.0,1,1,1,1,1,1,1,1,1
7_63_1890_rider_17_meeting_point,-73.9588359,40.8151853,2016-03-07 15:48:15,point,display,driver_33,"[42428858, 42428858]",0.0,1,1,1,1,1,1,1,1,1
7_63_1890_rider_17_meeting_point,-73.9588359,40.8151853,2016-03-07 15:48:20,point,display,driver_33,"[42428858, 42428858]",0.0,1,1,1,1,1,1,1,1,1
7_63_1890_rider_17_meeting_point,-73.9588359,40.8151853,2016-03-07 15:48:25,point,display,driver_33,"[42428858, 42428858]",0.0,1,1,1,1,1,1,1,1,1
7_63_1890_rider_18,-73.9864171,40.7558122,2016-03-7 15:48:00,rider,wait,driver_10,"[42428287, 42428287]",0.0,1,1,1,1,1,1,1,1,1
7_63_1890_rider_18,-73.9864171,40.7558122,2016-03-7 15:48:05,rider,wait,driver_10,"[42428287, 42428287]",0.0,1,1,1,1,1,1,1,1,1
7_63_1890_rider_18,-73.9864171,40.7558122,2016-03-7 15:48:10,rider,wait,driver_10,"[42428287, 42428287]",0.0,1,1,1,1,1,1,1,1,1
7_63_1890_rider_18,-73.9864171,40.7558122,2016-03-7 15:48:15,rider,wait,driver_10,"[42428287, 42428287]",0.0,1,1,1,1,1,1,1,1,1
7_63_1890_rider_18,-73.9864171,40.7558122,2016-03-7 15:48:20,rider,wait,driver_10,"[42428287, 42428287]",0.0,1,1,1,1,1,1,1,1,1
7_63_1890_rider_18,-73.9864171,40.7558122,2016-03-7 15:48:25,rider,wait,driver_10,"[42428287, 42428287]",0.0,1,1,1,1,1,1,1,1,1
7_63_1890_rider_18_meeting_point,-73.9864171,40.7558122,2016-03-07 15:48:00,point,display,driver_10,"[42428287, 42428287]",0.0,1,1,1,1,1,1,1,1,1
7_63_1890_rider_18_meeting_point,-73.9864171,40.7558122,2016-03-07 15:48:05,point,display,driver_10,"[42428287, 42428287]",0.0,1,1,1,1,1,1,1,1,1
7_63_1890_rider_18_meeting_point,-73.9864171,40.7558122,2016-03-07 15:48:10,point,display,driver_10,"[42428287, 42428287]",0.0,1,1,1,1,1,1,1,1,1
7_63_1890_rider_18_meeting_point,-73.9864171,40.7558122,2016-03-07 15:48:15,point,display,driver_10,"[42428287, 42428287]",0.0,1,1,1,1,1,1,1,1,1
7_63_1890_rider_18_meeting_point,-73.9864171,40.7558122,2016-03-07 15:48:20,point,display,driver_10,"[42428287, 42428287]",0.0,1,1,1,1,1,1,1,1,1
7_63_1890_rider_18_meeting_point,-73.9864171,40.7558122,2016-03-07 15:48:25,point,display,driver_10,"[42428287, 42428287]",0.0,1,1,1,1,1,1,1,1,1
7_63_1890_rider_19,-73.9878205,40.7506824,2016-03-7 15:48:00,rider,wait,driver_5,"[42428253, 42428253]",0.0,1,1,1,1,1,1,1,1,1
7_63_1890_rider_19,-73.9878205,40.7506824,2016-03-7 15:48:05,rider,wait,driver_5,"[42428253, 42428253]",0.0,1,1,1,1,1,1,1,1,1
7_63_1890_rider_19,-73.9878205,40.7506824,2016-03-7 15:48:10,rider,wait,driver_5,"[42428253, 42428253]",0.0,1,1,1,1,1,1,1,1,1
7_63_1890_rider_19,-73.9878205,40.7506824,2016-03-7 15:48:15,rider,wait,driver_5,"[42428253, 42428253]",0.0,1,1,1,1,1,1,1,1,1
7_63_1890_rider_19,-73.9878205,40.7506824,2016-03-7 15:48:20,rider,wait,driver_5,"[42428253, 42428253]",0.0,1,1,1,1,1,1,1,1,1
7_63_1890_rider_19,-73.9878205,40.7506824,2016-03-7 15:48:25,rider,wait,driver_5,"[42428253, 42428253]",0.0,1,1,1,1,1,1,1,1,1
7_63_1890_rider_19_meeting_point,-73.9878205,40.7506824,2016-03-07 15:48:00,point,display,driver_5,"[42428253, 42428253]",0.0,1,1,1,1,1,1,1,1,1
7_63_1890_rider_19_meeting_point,-73.9878205,40.7506824,2016-03-07 15:48:05,point,display,driver_5,"[42428253, 42428253]",0.0,1,1,1,1,1,1,1,1,1
7_63_1890_rider_19_meeting_point,-73.9878205,40.7506824,2016-03-07 15:48:10,point,display,driver_5,"[42428253, 42428253]",0.0,1,1,1,1,1,1,1,1,1
7_63_1890_rider_19_meeting_point,-73.9878205,40.7506824,2016-03-07 15:48:15,point,display,driver_5,"[42428253, 42428253]",0.0,1,1,1,1,1,1,1,1,1
7_63_1890_rider_19_meeting_point,-73.9878205,40.7506824,2016-03-07 15:48:20,point,display,driver_5,"[42428253, 42428253]",0.0,1,1,1,1,1,1,1,1,1
7_63_1890_rider_19_meeting_point,-73.9878205,40.7506824,2016-03-07 15:48:25,point,display,driver_5,"[42428253, 42428253]",0.0,1,1,1,1,1,1,1,1,1
7_63_1890_rider_20,-73.9555581,40.7794969,2016-03-7 15:48:00,rider,onboard,driver_20,"[42429330, 42429334]",119.0,1,1,1,1,1,1,1,1,1
7_63_1890_rider_20,-73.95529433333334,40.779385766666664,2016-03-7 15:48:05,rider,onboard,driver_20,"[42429334, 42429338]",119.0,1,1,1,1,1,1,1,1,1
7_63_1890_rider_20,-73.95503056666666,40.77927463333333,2016-03-7 15:48:10,rider,onboard,driver_20,"[42429334, 42429338]",119.0,1,1,1,1,1,1,1,1,1
7_63_1890_rider_20,-73.9547668,40.779163499999996,2016-03-7 15:48:15,rider,onboard,driver_20,"[42429334, 42429338]",119.0,1,1,1,1,1,1,1,1,1
7_63_1890_rider_20,-73.95450303333334,40.77905236666667,2016-03-7 15:48:20,rider,onboard,driver_20,"[42429334, 42429338]",119.0,1,1,1,1,1,1,1,1,1
7_63_1890_rider_20,-73.95423926666666,40.778941233333335,2016-03-7 15:48:25,rider,onboard,driver_20,"[42429334, 42429338]",119.0,1,1,1,1,1,1,1,1,1
7_63_1890_rider_21,-73.980036,40.765521,2016-03-7 15:48:00,rider,wait,driver_29,"[42440022, 42440022]",0.0,1,1,1,1,1,1,1,1,1
7_63_1890_rider_21,-73.980036,40.765521,2016-03-7 15:48:05,rider,wait,driver_29,"[42440022, 42440022]",0.0,1,1,1,1,1,1,1,1,1
7_63_1890_rider_21,-73.980036,40.765521,2016-03-7 15:48:10,rider,wait,driver_29,"[42440022, 42440022]",0.0,1,1,1,1,1,1,1,1,1
7_63_1890_rider_21,-73.980036,40.765521,2016-03-7 15:48:15,rider,wait,driver_29,"[42440022, 42440022]",0.0,1,1,1,1,1,1,1,1,1
7_63_1890_rider_21,-73.980036,40.765521,2016-03-7 15:48:20,rider,wait,driver_29,"[42440022, 42440022]",0.0,1,1,1,1,1,1,1,1,1
7_63_1890_rider_21,-73.980036,40.765521,2016-03-7 15:48:25,rider,wait,driver_29,"[42440022, 42440022]",0.0,1,1,1,1,1,1,1,1,1
7_63_1890_rider_21_meeting_point,-73.980036,40.765521,2016-03-07 15:48:00,point,display,driver_29,"[42440022, 42440022]",0.0,1,1,1,1,1,1,1,1,1
7_63_1890_rider_21_meeting_point,-73.980036,40.765521,2016-03-07 15:48:05,point,display,driver_29,"[42440022, 42440022]",0.0,1,1,1,1,1,1,1,1,1
7_63_1890_rider_21_meeting_point,-73.980036,40.765521,2016-03-07 15:48:10,point,display,driver_29,"[42440022, 42440022]",0.0,1,1,1,1,1,1,1,1,1
7_63_1890_rider_21_meeting_point,-73.980036,40.765521,2016-03-07 15:48:15,point,display,driver_29,"[42440022, 42440022]",0.0,1,1,1,1,1,1,1,1,1
7_63_1890_rider_21_meeting_point,-73.980036,40.765521,2016-03-07 15:48:20,point,display,driver_29,"[42440022, 42440022]",0.0,1,1,1,1,1,1,1,1,1
7_63_1890_rider_21_meeting_point,-73.980036,40.765521,2016-03-07 15:48:25,point,display,driver_29,"[42440022, 42440022]",0.0,1,1,1,1,1,1,1,1,1
7_63_1890_rider_22,-73.9757944,40.7406465,2016-03-7 15:48:00,rider,onboard,driver_35,"[42436756, 42445417]",29.0,1,1,1,1,1,1,1,1,1
7_63_1890_rider_22,-73.97571865,40.7407508,2016-03-7 15:48:05,rider,onboard,driver_35,"[42436756, 42445417]",29.0,1,1,1,1,1,1,1,1,1
7_63_1890_rider_22,-73.9756429,40.7408551,2016-03-7 15:48:10,rider,onboard,driver_35,"[42436756, 42445417]",29.0,1,1,1,1,1,1,1,1,1
7_63_1890_rider_22,-73.97556714999999,40.740959399999994,2016-03-7 15:48:15,rider,onboard,driver_35,"[42436756, 42445417]",29.0,1,1,1,1,1,1,1,1,1
7_63_1890_rider_22,-73.9754914,40.7410637,2016-03-7 15:48:20,rider,onboard,driver_35,"[42436756, 42445417]",29.0,1,1,1,1,1,1,1,1,1
7_63_1890_rider_22,-73.97541565,40.741168,2016-03-7 15:48:25,rider,onboard,driver_35,"[42436756, 42445417]",29.0,1,1,1,1,1,1,1,1,1
7_63_1890_rider_22_meeting_point,-73.9757944,40.7406465,2016-03-07 15:48:00,point,display,driver_35,"[42436756, 42436756]",0.0,1,1,1,1,1,1,1,1,1
7_63_1890_rider_23,-73.9774351,40.7553817,2016-03-7 15:48:00,rider,wait,driver_37,"[42434074, 42434074]",0.0,1,1,1,1,1,1,1,1,1
7_63_1890_rider_23,-73.9774351,40.7553817,2016-03-7 15:48:05,rider,wait,driver_37,"[42434074, 42434074]",0.0,1,1,1,1,1,1,1,1,1
7_63_1890_rider_23,-73.9774351,40.7553817,2016-03-7 15:48:10,rider,wait,driver_37,"[42434074, 42434074]",0.0,1,1,1,1,1,1,1,1,1
7_63_1890_rider_23,-73.9774351,40.7553817,2016-03-7 15:48:15,rider,wait,driver_37,"[42434074, 42434074]",0.0,1,1,1,1,1,1,1,1,1
7_63_1890_rider_23,-73.9774351,40.7553817,2016-03-7 15:48:20,rider,wait,driver_37,"[42434074, 42434074]",0.0,1,1,1,1,1,1,1,1,1
7_63_1890_rider_23,-73.9774351,40.7553817,2016-03-7 15:48:25,rider,wait,driver_37,"[42434074, 42434074]",0.0,1,1,1,1,1,1,1,1,1
7_63_1890_rider_23_meeting_point,-73.9774351,40.7553817,2016-03-07 15:48:00,point,display,driver_37,"[42434074, 42434074]",0.0,1,1,1,1,1,1,1,1,1
7_63_1890_rider_23_meeting_point,-73.9774351,40.7553817,2016-03-07 15:48:05,point,display,driver_37,"[42434074, 42434074]",0.0,1,1,1,1,1,1,1,1,1
7_63_1890_rider_23_meeting_point,-73.9774351,40.7553817,2016-03-07 15:48:10,point,display,driver_37,"[42434074, 42434074]",0.0,1,1,1,1,1,1,1,1,1
7_63_1890_rider_23_meeting_point,-73.9774351,40.7553817,2016-03-07 15:48:15,point,display,driver_37,"[42434074, 42434074]",0.0,1,1,1,1,1,1,1,1,1
7_63_1890_rider_23_meeting_point,-73.9774351,40.7553817,2016-03-07 15:48:20,point,display,driver_37,"[42434074, 42434074]",0.0,1,1,1,1,1,1,1,1,1
7_63_1890_rider_23_meeting_point,-73.9774351,40.7553817,2016-03-07 15:48:25,point,display,driver_37,"[42434074, 42434074]",0.0,1,1,1,1,1,1,1,1,1
7_63_1890_rider_25,-73.9655883,40.7685,2016-03-7 15:48:00,rider,wait,driver_17,"[42431677, 42431677]",0.0,1,1,1,1,1,1,1,1,1
7_63_1890_rider_25,-73.9655883,40.7685,2016-03-7 15:48:05,rider,wait,driver_17,"[42431677, 42431677]",0.0,1,1,1,1,1,1,1,1,1
7_63_1890_rider_25,-73.9655883,40.7685,2016-03-7 15:48:10,rider,wait,driver_17,"[42431677, 42431677]",0.0,1,1,1,1,1,1,1,1,1
7_63_1890_rider_25,-73.9655883,40.7685,2016-03-7 15:48:15,rider,wait,driver_17,"[42431677, 42431677]",0.0,1,1,1,1,1,1,1,1,1
7_63_1890_rider_25,-73.9655883,40.7685,2016-03-7 15:48:20,rider,wait,driver_17,"[42431677, 42431677]",0.0,1,1,1,1,1,1,1,1,1
7_63_1890_rider_25,-73.9655883,40.7685,2016-03-7 15:48:25,rider,wait,driver_17,"[42431677, 42431677]",0.0,1,1,1,1,1,1,1,1,1
7_63_1890_rider_25_meeting_point,-73.9655883,40.7685,2016-03-07 15:48:00,point,display,driver_17,"[42431677, 42431677]",0.0,1,1,1,1,1,1,1,1,1
7_63_1890_rider_25_meeting_point,-73.9655883,40.7685,2016-03-07 15:48:05,point,display,driver_17,"[42431677, 42431677]",0.0,1,1,1,1,1,1,1,1,1
7_63_1890_rider_25_meeting_point,-73.9655883,40.7685,2016-03-07 15:48:10,point,display,driver_17,"[42431677, 42431677]",0.0,1,1,1,1,1,1,1,1,1
7_63_1890_rider_25_meeting_point,-73.9655883,40.7685,2016-03-07 15:48:15,point,display,driver_17,"[42431677, 42431677]",0.0,1,1,1,1,1,1,1,1,1
7_63_1890_rider_25_meeting_point,-73.9655883,40.7685,2016-03-07 15:48:20,point,display,driver_17,"[42431677, 42431677]",0.0,1,1,1,1,1,1,1,1,1
7_63_1890_rider_25_meeting_point,-73.9655883,40.7685,2016-03-07 15:48:25,point,display,driver_17,"[42431677, 42431677]",0.0,1,1,1,1,1,1,1,1,1
7_63_1890_rider_26,-74.0019726,40.7557758,2016-03-7 15:48:00,rider,wait,driver_2,"[42430633, 42430633]",0.0,1,1,1,1,1,1,1,1,1
7_63_1890_rider_26,-74.0019726,40.7557758,2016-03-7 15:48:05,rider,wait,driver_2,"[42430633, 42430633]",0.0,1,1,1,1,1,1,1,1,1
7_63_1890_rider_26,-74.0019726,40.7557758,2016-03-7 15:48:10,rider,wait,driver_2,"[42430633, 42430633]",0.0,1,1,1,1,1,1,1,1,1
7_63_1890_rider_26,-74.0019726,40.7557758,2016-03-7 15:48:15,rider,wait,driver_2,"[42430633, 42430633]",0.0,1,1,1,1,1,1,1,1,1
7_63_1890_rider_26,-74.0019726,40.7557758,2016-03-7 15:48:20,rider,wait,driver_2,"[42430633, 42430633]",0.0,1,1,1,1,1,1,1,1,1
7_63_1890_rider_26,-74.0019726,40.7557758,2016-03-7 15:48:25,rider,wait,driver_2,"[42430633, 42430633]",0.0,1,1,1,1,1,1,1,1,1
7_63_1890_rider_26_meeting_point,-74.0019726,40.7557758,2016-03-07 15:48:00,point,display,driver_2,"[42430633, 42430633]",0.0,1,1,1,1,1,1,1,1,1
7_63_1890_rider_26_meeting_point,-74.0019726,40.7557758,2016-03-07 15:48:05,point,display,driver_2,"[42430633, 42430633]",0.0,1,1,1,1,1,1,1,1,1
7_63_1890_rider_26_meeting_point,-74.0019726,40.7557758,2016-03-07 15:48:10,point,display,driver_2,"[42430633, 42430633]",0.0,1,1,1,1,1,1,1,1,1
7_63_1890_rider_26_meeting_point,-74.0019726,40.7557758,2016-03-07 15:48:15,point,display,driver_2,"[42430633, 42430633]",0.0,1,1,1,1,1,1,1,1,1
7_63_1890_rider_26_meeting_point,-74.0019726,40.7557758,2016-03-07 15:48:20,point,display,driver_2,"[42430633, 42430633]",0.0,1,1,1,1,1,1,1,1,1
7_63_1890_rider_26_meeting_point,-74.0019726,40.7557758,2016-03-07 15:48:25,point,display,driver_2,"[42430633, 42430633]",0.0,1,1,1,1,1,1,1,1,1
7_63_1890_rider_27,-73.9991816,40.7341463,2016-03-7 15:48:00,rider,wait,driver_14,"[42421889, 42421889]",0.0,1,1,1,1,1,1,1,1,1
7_63_1890_rider_27,-73.9991816,40.7341463,2016-03-7 15:48:05,rider,wait,driver_14,"[42421889, 42421889]",0.0,1,1,1,1,1,1,1,1,1
7_63_1890_rider_27,-73.9991816,40.7341463,2016-03-7 15:48:10,rider,wait,driver_14,"[42421889, 42421889]",0.0,1,1,1,1,1,1,1,1,1
7_63_1890_rider_27,-73.9991816,40.7341463,2016-03-7 15:48:15,rider,wait,driver_14,"[42421889, 42421889]",0.0,1,1,1,1,1,1,1,1,1
7_63_1890_rider_27,-73.9991816,40.7341463,2016-03-7 15:48:20,rider,wait,driver_14,"[42421889, 42421889]",0.0,1,1,1,1,1,1,1,1,1
7_63_1890_rider_27,-73.9991816,40.7341463,2016-03-7 15:48:25,rider,wait,driver_14,"[42421889, 42421889]",0.0,1,1,1,1,1,1,1,1,1
7_63_1890_rider_27_meeting_point,-73.9991816,40.7341463,2016-03-07 15:48:00,point,display,driver_14,"[42421889, 42421889]",0.0,1,1,1,1,1,1,1,1,1
7_63_1890_rider_27_meeting_point,-73.9991816,40.7341463,2016-03-07 15:48:05,point,display,driver_14,"[42421889, 42421889]",0.0,1,1,1,1,1,1,1,1,1
7_63_1890_rider_27_meeting_point,-73.9991816,40.7341463,2016-03-07 15:48:10,point,display,driver_14,"[42421889, 42421889]",0.0,1,1,1,1,1,1,1,1,1
7_63_1890_rider_27_meeting_point,-73.9991816,40.7341463,2016-03-07 15:48:15,point,display,driver_14,"[42421889, 42421889]",0.0,1,1,1,1,1,1,1,1,1
7_63_1890_rider_27_meeting_point,-73.9991816,40.7341463,2016-03-07 15:48:20,point,display,driver_14,"[42421889, 42421889]",0.0,1,1,1,1,1,1,1,1,1
7_63_1890_rider_27_meeting_point,-73.9991816,40.7341463,2016-03-07 15:48:25,point,display,driver_14,"[42421889, 42421889]",0.0,1,1,1,1,1,1,1,1,1
7_63_1890_rider_28,-73.9686254,40.7616133,2016-03-7 15:48:00,rider,wait,driver_31,"[42447007, 42447007]",0.0,1,1,1,1,1,1,1,1,1
7_63_1890_rider_28,-73.9686254,40.7616133,2016-03-7 15:48:05,rider,wait,driver_31,"[42447007, 42447007]",0.0,1,1,1,1,1,1,1,1,1
7_63_1890_rider_28,-73.9686254,40.7616133,2016-03-7 15:48:10,rider,wait,driver_31,"[42447007, 42447007]",0.0,1,1,1,1,1,1,1,1,1
7_63_1890_rider_28,-73.9686254,40.7616133,2016-03-7 15:48:15,rider,wait,driver_31,"[42447007, 42447007]",0.0,1,1,1,1,1,1,1,1,1
7_63_1890_rider_28,-73.9686254,40.7616133,2016-03-7 15:48:20,rider,wait,driver_31,"[42447007, 42447007]",0.0,1,1,1,1,1,1,1,1,1
7_63_1890_rider_28,-73.9686254,40.7616133,2016-03-7 15:48:25,rider,wait,driver_31,"[42447007, 42447007]",0.0,1,1,1,1,1,1,1,1,1
7_63_1890_rider_28_meeting_point,-73.9686254,40.7616133,2016-03-07 15:48:00,point,display,driver_31,"[42447007, 42447007]",0.0,1,1,1,1,1,1,1,1,1
7_63_1890_rider_28_meeting_point,-73.9686254,40.7616133,2016-03-07 15:48:05,point,display,driver_31,"[42447007, 42447007]",0.0,1,1,1,1,1,1,1,1,1
7_63_1890_rider_28_meeting_point,-73.9686254,40.7616133,2016-03-07 15:48:10,point,display,driver_31,"[42447007, 42447007]",0.0,1,1,1,1,1,1,1,1,1
7_63_1890_rider_28_meeting_point,-73.9686254,40.7616133,2016-03-07 15:48:15,point,display,driver_31,"[42447007, 42447007]",0.0,1,1,1,1,1,1,1,1,1
7_63_1890_rider_28_meeting_point,-73.9686254,40.7616133,2016-03-07 15:48:20,point,display,driver_31,"[42447007, 42447007]",0.0,1,1,1,1,1,1,1,1,1
7_63_1890_rider_28_meeting_point,-73.9686254,40.7616133,2016-03-07 15:48:25,point,display,driver_31,"[42447007, 42447007]",0.0,1,1,1,1,1,1,1,1,1
7_63_1890_rider_29,-73.9825176,40.764058,2016-03-7 15:48:00,rider,onboard,driver_30,"[42428321, 42428315]",195.0,1,1,1,1,1,1,1,1,1
7_63_1890_rider_29,-73.98258188333332,40.76394533333333,2016-03-7 15:48:05,rider,onboard,driver_30,"[42428315, 42428313]",203.0,1,1,1,1,1,1,1,1,1
7_63_1890_rider_29,-73.98264616666667,40.763832666666666,2016-03-7 15:48:10,rider,onboard,driver_30,"[42428315, 42428313]",203.0,1,1,1,1,1,1,1,1,1
7_63_1890_rider_29,-73.98271045,40.76372,2016-03-7 15:48:15,rider,onboard,driver_30,"[42428315, 42428313]",203.0,1,1,1,1,1,1,1,1,1
7_63_1890_rider_29,-73.98277473333333,40.76360733333333,2016-03-7 15:48:20,rider,onboard,driver_30,"[42428315, 42428313]",203.0,1,1,1,1,1,1,1,1,1
7_63_1890_rider_29,-73.98283901666667,40.763494666666666,2016-03-7 15:48:25,rider,onboard,driver_30,"[42428315, 42428313]",203.0,1,1,1,1,1,1,1,1,1
7_63_1890_rider_30,-73.983624,40.755516,2016-03-7 15:48:00,rider,wait,driver_25,"[42430338, 42430338]",0.0,1,1,1,1,1,1,1,1,1
7_63_1890_rider_30,-73.983624,40.755516,2016-03-7 15:48:05,rider,wait,driver_25,"[42430338, 42430338]",0.0,1,1,1,1,1,1,1,1,1
7_63_1890_rider_30,-73.983624,40.755516,2016-03-7 15:48:10,rider,wait,driver_25,"[42430338, 42430338]",0.0,1,1,1,1,1,1,1,1,1
7_63_1890_rider_30,-73.983624,40.755516,2016-03-7 15:48:15,rider,wait,driver_25,"[42430338, 42430338]",0.0,1,1,1,1,1,1,1,1,1
7_63_1890_rider_30,-73.983624,40.755516,2016-03-7 15:48:20,rider,wait,driver_25,"[42430338, 42430338]",0.0,1,1,1,1,1,1,1,1,1
7_63_1890_rider_30,-73.983624,40.755516,2016-03-7 15:48:25,rider,wait,driver_25,"[42430338, 42430338]",0.0,1,1,1,1,1,1,1,1,1
7_63_1890_rider_30_meeting_point,-73.983624,40.755516,2016-03-07 15:48:00,point,display,driver_25,"[42430338, 42430338]",0.0,1,1,1,1,1,1,1,1,1
7_63_1890_rider_30_meeting_point,-73.983624,40.755516,2016-03-07 15:48:05,point,display,driver_25,"[42430338, 42430338]",0.0,1,1,1,1,1,1,1,1,1
7_63_1890_rider_30_meeting_point,-73.983624,40.755516,2016-03-07 15:48:10,point,display,driver_25,"[42430338, 42430338]",0.0,1,1,1,1,1,1,1,1,1
7_63_1890_rider_30_meeting_point,-73.983624,40.755516,2016-03-07 15:48:15,point,display,driver_25,"[42430338, 42430338]",0.0,1,1,1,1,1,1,1,1,1
7_63_1890_rider_30_meeting_point,-73.983624,40.755516,2016-03-07 15:48:20,point,display,driver_25,"[42430338, 42430338]",0.0,1,1,1,1,1,1,1,1,1
7_63_1890_rider_30_meeting_point,-73.983624,40.755516,2016-03-07 15:48:25,point,display,driver_25,"[42430338, 42430338]",0.0,1,1,1,1,1,1,1,1,1
7_63_1890_rider_31,-73.9903368,40.7371276,2016-03-7 15:48:00,rider,wait,driver_32,"[42428170, 42428170]",0.0,1,1,1,1,1,1,1,1,1
7_63_1890_rider_31,-73.9903368,40.7371276,2016-03-7 15:48:05,rider,wait,driver_32,"[42428170, 42428170]",0.0,1,1,1,1,1,1,1,1,1
7_63_1890_rider_31,-73.9903368,40.7371276,2016-03-7 15:48:10,rider,wait,driver_32,"[42428170, 42428170]",0.0,1,1,1,1,1,1,1,1,1
7_63_1890_rider_31,-73.9903368,40.7371276,2016-03-7 15:48:15,rider,wait,driver_32,"[42428170, 42428170]",0.0,1,1,1,1,1,1,1,1,1
7_63_1890_rider_31,-73.9903368,40.7371276,2016-03-7 15:48:20,rider,wait,driver_32,"[42428170, 42428170]",0.0,1,1,1,1,1,1,1,1,1
7_63_1890_rider_31,-73.9903368,40.7371276,2016-03-7 15:48:25,rider,wait,driver_32,"[42428170, 42428170]",0.0,1,1,1,1,1,1,1,1,1
7_63_1890_rider_31_meeting_point,-73.9903368,40.7371276,2016-03-07 15:48:00,point,display,driver_32,"[42428170, 42428170]",0.0,1,1,1,1,1,1,1,1,1
