routeID,lon,lat,datetime
25,-74.00561,40.7381397,2023-03-01 07:48:58
25,-74.0056556,40.7378489,2023-03-01 07:49:58
25,-74.0057088,40.7375527,2023-03-01 07:50:58
25,-74.0057723,40.7371946,2023-03-01 07:51:58
25,-74.0055274,40.7368828,2023-03-01 07:52:58
25,-74.005314,40.736611,2023-03-01 07:53:58
25,-74.0051271,40.7359654,2023-03-01 07:54:58
25,-74.0049302,40.7352971,2023-03-01 07:55:58
25,-74.0047458,40.7346517,2023-03-01 07:56:58
25,-74.0061609,40.734439,2023-03-01 07:57:58
25,-74.0060475,40.735133,2023-03-01 07:58:58
25,-74.0059831,40.7355264,2023-03-01 07:59:58
26,-73.956945,40.783417,2023-03-01 06:11:58
26,-73.9564889,40.7840414,2023-03-01 06:12:58
26,-73.9560335,40.7846666,2023-03-01 06:13:58
26,-73.9555695,40.7852993,2023-03-01 06:14:58
26,-73.9551138,40.7859253,2023-03-01 06:15:58
26,-73.9546527,40.7865547,2023-03-01 06:16:58
26,-73.9541623,40.787231,2023-03-01 06:17:58
26,-73.9536721,40.787902,2023-03-01 06:18:58
26,-73.9532121,40.7885301,2023-03-01 06:19:58
26,-73.9527422,40.7891818,2023-03-01 06:20:58
26,-73.951839,40.7904162,2023-03-01 06:21:58
26,-73.9513807,40.7910474,2023-03-01 06:22:58
26,-73.9509196,40.791675,2023-03-01 06:23:58
26,-73.9504667,40.7923067,2023-03-01 06:24:58
26,-73.9500043,40.7929332,2023-03-01 06:25:58
26,-73.9495058,40.7936162,2023-03-01 06:26:58
26,-73.9490156,40.7942835,2023-03-01 06:27:58
26,-73.9485565,40.7949134,2023-03-01 06:28:58
26,-73.9480973,40.7955444,2023-03-01 06:29:58
26,-73.9476512,40.7961601,2023-03-01 06:30:58
26,-73.9471765,40.7968004,2023-03-01 06:31:58
26,-73.9488026,40.7974838,2023-03-01 06:32:58
26,-73.9519336,40.7988147,2023-03-01 06:33:58
26,-73.9520835,40.7988778,2023-03-01 06:34:58
26,-73.9524352,40.7990263,2023-03-01 06:35:58
26,-73.952458,40.799843,2023-03-01 06:36:58
26,-73.952508,40.800686,2023-03-01 06:37:58
26,-73.952555,40.801527,2023-03-01 06:38:58
26,-73.9525802,40.8023668,2023-03-01 06:39:58
26,-73.952687,40.8028555,2023-03-01 06:40:58
26,-73.9524444,40.8031843,2023-03-01 06:41:58
26,-73.951949,40.8038654,2023-03-01 06:42:58
26,-73.9521121,40.8039345,2023-03-01 06:43:58
26,-73.9527337,40.8041987,2023-03-01 06:44:58
26,-73.9527655,40.8050309,2023-03-01 06:45:58
26,-73.9528064,40.805867,2023-03-01 06:46:58
26,-73.952857,40.806709,2023-03-01 06:47:58
26,-73.9529047,40.8075507,2023-03-01 06:48:58
26,-73.9529263,40.8077747,2023-03-01 06:49:58
26,-73.9529558,40.8083967,2023-03-01 06:50:58
26,-73.953005,40.8092377,2023-03-01 06:51:58
26,-73.9530244,40.8100675,2023-03-01 06:52:58
26,-73.9529549,40.8102667,2023-03-01 06:53:58
26,-73.9525905,40.8107673,2023-03-01 06:54:58
26,-73.952101,40.811442,2023-03-01 06:55:58
26,-73.9515008,40.8120151,2023-03-01 06:56:58
26,-73.950927,40.812575,2023-03-01 06:57:58
26,-73.95035,40.813159,2023-03-01 06:58:58
26,-73.948677,40.815692,2023-03-01 06:59:58
26,-73.948356,40.816374,2023-03-01 07:00:58
26,-73.948009,40.817116,2023-03-01 07:01:58
26,-73.9476667,40.8178547,2023-03-01 07:02:58
26,-73.9473494,40.8185359,2023-03-01 07:03:58
26,-73.9470312,40.8192188,2023-03-01 07:04:58
26,-73.9467125,40.819903,2023-03-01 07:05:58
26,-73.9463959,40.8205827,2023-03-01 07:06:58
26,-73.9460796,40.8212618,2023-03-01 07:07:58
26,-73.9447664,40.8240379,2023-03-01 07:08:58
26,-73.944268,40.824705,2023-03-01 07:09:58
26,-73.943813,40.825332,2023-03-01 07:10:58
26,-73.943357,40.825956,2023-03-01 07:11:58
26,-73.9430556,40.8266537,2023-03-01 07:12:58
26,-73.9427817,40.8273441,2023-03-01 07:13:58
26,-73.9425031,40.8280452,2023-03-01 07:14:58
26,-73.942224,40.828736,2023-03-01 07:15:58
26,-73.9419432,40.8294451,2023-03-01 07:16:58
26,-73.941667,40.83016,2023-03-01 07:17:58
26,-73.941368,40.830891,2023-03-01 07:18:58
26,-73.9408792,40.8323747,2023-03-01 07:19:58
26,-73.940653,40.833098,2023-03-01 07:20:58
26,-73.94036,40.833786,2023-03-01 07:21:58
26,-73.941109,40.8341102,2023-03-01 07:22:58
26,-73.9439155,40.8352891,2023-03-01 07:23:58
26,-73.9441039,40.8353715,2023-03-01 07:24:58
26,-73.9445746,40.8363811,2023-03-01 07:25:58
26,-73.9442977,40.8370771,2023-03-01 07:26:58
26,-73.9440172,40.8377866,2023-03-01 07:27:58
26,-73.9437512,40.8384634,2023-03-01 07:28:58
26,-73.943465,40.839174,2023-03-01 07:29:58
26,-73.943066,40.840193,2023-03-01 07:30:58
26,-73.9441028,40.8407273,2023-03-01 07:31:58
26,-73.9443634,40.8414892,2023-03-01 07:32:58
26,-73.9441108,40.8421069,2023-03-01 07:33:58
27,-73.9854838,40.7220363,2023-03-01 06:11:58
27,-73.9862694,40.7222699,2023-03-01 06:12:58
27,-73.985752,40.723009,2023-03-01 06:13:58
27,-73.985286,40.723649,2023-03-01 06:14:58
27,-73.987502,40.724584,2023-03-01 06:15:58
28,-73.9578182,40.7795409,2023-03-01 06:11:58
28,-73.9582773,40.7789112,2023-03-01 06:12:58
28,-73.9587374,40.7782754,2023-03-01 06:13:58
28,-73.9592044,40.7776415,2023-03-01 06:14:58
28,-73.9596567,40.7770113,2023-03-01 06:15:58
28,-73.9601235,40.7763739,2023-03-01 06:16:58
28,-73.9606194,40.7756977,2023-03-01 06:17:58
28,-73.9611212,40.7750107,2023-03-01 06:18:58
28,-73.9615886,40.7743725,2023-03-01 06:19:58
28,-73.9620433,40.7737374,2023-03-01 06:20:58
28,-73.9625131,40.7731052,2023-03-01 06:21:58
28,-73.962975,40.7724713,2023-03-01 06:22:58
28,-73.9634353,40.7718364,2023-03-01 06:23:58
28,-73.9639346,40.7711546,2023-03-01 06:24:58
28,-73.9644367,40.7704703,2023-03-01 06:25:58
28,-73.9648861,40.7698503,2023-03-01 06:26:58
28,-73.9653439,40.7692216,2023-03-01 06:27:58
28,-73.9658008,40.7685941,2023-03-01 06:28:58
28,-73.9662534,40.7679732,2023-03-01 06:29:58
28,-73.9667158,40.7673389,2023-03-01 06:30:58
28,-73.9671748,40.7667142,2023-03-01 06:31:58
28,-73.9676296,40.7660933,2023-03-01 06:32:58
28,-73.9680854,40.7654644,2023-03-01 06:33:58
28,-73.9685426,40.7648371,2023-03-01 06:34:58
28,-73.9689907,40.7642073,2023-03-01 06:35:58
28,-73.9694372,40.7635803,2023-03-01 06:36:58
28,-73.9699036,40.762968,2023-03-01 06:37:58
28,-73.9703631,40.7623449,2023-03-01 06:38:58
28,-73.9708621,40.7616583,2023-03-01 06:39:58
28,-73.9713485,40.7609893,2023-03-01 06:40:58
28,-73.9717819,40.7603595,2023-03-01 06:41:58
28,-73.9722665,40.759727,2023-03-01 06:42:58
28,-73.9727194,40.7591042,2023-03-01 06:43:58
28,-73.9731489,40.7584833,2023-03-01 06:44:58
28,-73.9729803,40.7584104,2023-03-01 06:45:58
28,-73.9714431,40.7577574,2023-03-01 06:46:58
28,-73.9719073,40.7571246,2023-03-01 06:47:58
28,-73.972362,40.756498,2023-03-01 06:48:58
28,-73.97282,40.75587,2023-03-01 06:49:58
28,-73.9732717,40.7552316,2023-03-01 06:50:58
28,-73.9737345,40.7546125,2023-03-01 06:51:58
28,-73.9741902,40.7539937,2023-03-01 06:52:58
28,-73.974648,40.753367,2023-03-01 06:53:58
28,-73.975102,40.752741,2023-03-01 06:54:58
28,-73.975558,40.752116,2023-03-01 06:55:58
28,-73.9760571,40.7514371,2023-03-01 06:56:58
28,-73.9765282,40.7507724,2023-03-01 06:57:58
28,-73.9769755,40.7501605,2023-03-01 06:58:58
28,-73.9774291,40.7495392,2023-03-01 06:59:58
28,-73.9778802,40.7489216,2023-03-01 07:00:58
28,-73.9783302,40.7482985,2023-03-01 07:01:58
28,-73.9787824,40.7476825,2023-03-01 07:02:58
28,-73.9792242,40.7470714,2023-03-01 07:03:58
29,-73.9802046,40.7856592,2023-03-01 06:11:58
29,-73.9814457,40.7861861,2023-03-01 06:12:58
30,-74.0079644,40.7402946,2023-03-01 06:11:58
30,-74.0074994,40.7409399,2023-03-01 06:12:58
30,-74.0069928,40.7416402,2023-03-01 06:13:58
30,-74.0081752,40.7421277,2023-03-01 06:14:58
30,-74.0078942,40.7425881,2023-03-01 06:15:58
30,-74.007705,40.742834,2023-03-01 06:16:58
30,-74.007238,40.74347,2023-03-01 06:17:58
30,-74.006811,40.744061,2023-03-01 06:18:58
30,-74.006385,40.744646,2023-03-01 06:19:58
30,-74.00596,40.745231,2023-03-01 06:20:58
30,-74.005535,40.745816,2023-03-01 06:21:58
30,-74.0051067,40.7463948,2023-03-01 06:22:58
30,-74.004653,40.747023,2023-03-01 06:23:58
30,-74.004168,40.74769,2023-03-01 06:24:58
30,-74.003684,40.748355,2023-03-01 06:25:58
30,-74.003236,40.748974,2023-03-01 06:26:58
30,-74.0027864,40.74959,2023-03-01 06:27:58
30,-74.0023198,40.7502203,2023-03-01 06:28:58
30,-74.001882,40.750828,2023-03-01 06:29:58
30,-74.0014254,40.7514485,2023-03-01 06:30:58
30,-74.0009843,40.7520763,2023-03-01 06:31:58
30,-74.0008591,40.7522387,2023-03-01 06:32:58
30,-74.0005305,40.7526895,2023-03-01 06:33:58
30,-73.9996344,40.7539186,2023-03-01 06:34:58
30,-73.9991479,40.7545998,2023-03-01 06:35:58
30,-73.9986588,40.7552565,2023-03-01 06:36:58
30,-73.998209,40.7558732,2023-03-01 06:37:58
30,-73.997767,40.7564802,2023-03-01 06:38:58
30,-73.9973146,40.7571006,2023-03-01 06:39:58
30,-73.996857,40.7577291,2023-03-01 06:40:58
30,-73.9964055,40.758346,2023-03-01 06:41:58
30,-73.9959405,40.7589842,2023-03-01 06:42:58
30,-73.9954726,40.7596264,2023-03-01 06:43:58
30,-73.994972,40.7603122,2023-03-01 06:44:58
30,-73.9945259,40.7609247,2023-03-01 06:45:58
30,-73.9940688,40.7615516,2023-03-01 06:46:58
30,-73.9936069,40.762185,2023-03-01 06:47:58
30,-73.9931565,40.7628026,2023-03-01 06:48:58
30,-73.9927002,40.7634284,2023-03-01 06:49:58
30,-73.9922415,40.7640575,2023-03-01 06:50:58
30,-73.9917852,40.7646863,2023-03-01 06:51:58
30,-73.9913292,40.7653085,2023-03-01 06:52:58
30,-73.9908549,40.7659445,2023-03-01 06:53:58
30,-73.9904253,40.766548,2023-03-01 06:54:58
30,-73.9899624,40.7671828,2023-03-01 06:55:58
30,-73.989495,40.7678263,2023-03-01 06:56:58
30,-73.9890489,40.7684455,2023-03-01 06:57:58
30,-73.988561,40.7691175,2023-03-01 06:58:58
30,-73.9880486,40.7697829,2023-03-01 06:59:58
30,-73.9875948,40.7704036,2023-03-01 07:00:58
30,-73.987131,40.7710369,2023-03-01 07:01:58
30,-73.9866751,40.7716597,2023-03-01 07:02:58
30,-73.9862232,40.7722801,2023-03-01 07:03:58
30,-73.9853181,40.7735306,2023-03-01 07:04:58
30,-73.9848572,40.7741588,2023-03-01 07:05:58
30,-73.9843888,40.7748013,2023-03-01 07:06:58
30,-73.9839423,40.7754121,2023-03-01 07:07:58
30,-73.9834857,40.77604,2023-03-01 07:08:58
30,-73.9830397,40.7766527,2023-03-01 07:09:58
30,-73.9825693,40.7772886,2023-03-01 07:10:58
30,-73.9821832,40.7778034,2023-03-01 07:11:58
30,-73.982096,40.7779122,2023-03-01 07:12:58
30,-73.9818922,40.7781876,2023-03-01 07:13:58
30,-73.98161,40.778601,2023-03-01 07:14:58
30,-73.9811165,40.7792833,2023-03-01 07:15:58
30,-73.9806725,40.7799273,2023-03-01 07:16:58
30,-73.98021,40.780561,2023-03-01 07:17:58
30,-73.9797549,40.7811846,2023-03-01 07:18:58
30,-73.9792791,40.7818365,2023-03-01 07:19:58
30,-73.9788209,40.7824641,2023-03-01 07:20:58
31,-73.9979746,40.7226691,2023-03-01 06:11:58
31,-73.996952,40.72388,2023-03-01 06:12:58
31,-73.9959002,40.7251668,2023-03-01 06:13:58
31,-73.9953664,40.7250362,2023-03-01 06:14:58
31,-73.9952714,40.7251537,2023-03-01 06:15:58
31,-73.994648,40.7259345,2023-03-01 06:16:58
31,-73.994129,40.72664,2023-03-01 06:17:58
31,-73.9936333,40.7272967,2023-03-01 06:18:58
31,-73.993147,40.727867,2023-03-01 06:19:58
31,-73.9914198,40.7298614,2023-03-01 06:20:58
31,-73.9911175,40.730046,2023-03-01 06:21:58
31,-73.9907514,40.7298834,2023-03-01 06:22:58
31,-73.9898997,40.7295611,2023-03-01 06:23:58
31,-73.9896776,40.7298638,2023-03-01 06:24:58
31,-73.9894855,40.7301298,2023-03-01 06:25:58
31,-73.9890529,40.7307238,2023-03-01 06:26:58
31,-73.9886146,40.7313257,2023-03-01 06:27:58
31,-73.9881498,40.7319637,2023-03-01 06:28:58
31,-73.9876833,40.7326041,2023-03-01 06:29:58
31,-73.9871818,40.7332927,2023-03-01 06:30:58
31,-73.9866821,40.7339789,2023-03-01 06:31:58
31,-73.9862156,40.7346191,2023-03-01 06:32:58
31,-73.98579,40.7352035,2023-03-01 06:33:58
31,-73.985362,40.7357911,2023-03-01 06:34:58
31,-73.9849362,40.7363755,2023-03-01 06:35:58
31,-73.9845088,40.7369623,2023-03-01 06:36:58
31,-73.9840861,40.7375427,2023-03-01 06:37:58
31,-73.983638,40.7381579,2023-03-01 06:38:58
31,-73.983148,40.7388264,2023-03-01 06:39:58
31,-73.9826645,40.7394963,2023-03-01 06:40:58
31,-73.9822019,40.74011,2023-03-01 06:41:58
31,-73.981759,40.7407284,2023-03-01 06:42:58
31,-73.9813061,40.7413442,2023-03-01 06:43:58
31,-73.9808564,40.7419683,2023-03-01 06:44:58
31,-73.9804107,40.7425925,2023-03-01 06:45:58
31,-73.9799582,40.7432118,2023-03-01 06:46:58
31,-73.9795108,40.7438234,2023-03-01 06:47:58
31,-73.9790622,40.7444417,2023-03-01 06:48:58
31,-73.9786092,40.745061,2023-03-01 06:49:58
31,-73.9781226,40.745727,2023-03-01 06:50:58
31,-73.9776393,40.7463951,2023-03-01 06:51:58
31,-73.9771861,40.7470123,2023-03-01 06:52:58
31,-73.9767658,40.7476407,2023-03-01 06:53:58
31,-73.9763094,40.7482576,2023-03-01 06:54:58
31,-73.9758579,40.7488821,2023-03-01 06:55:58
31,-73.9754099,40.7495004,2023-03-01 06:56:58
31,-73.9749593,40.7501094,2023-03-01 06:57:58
31,-73.9744614,40.7507646,2023-03-01 06:58:58
31,-73.9739491,40.7514397,2023-03-01 06:59:58
31,-73.9734943,40.7520641,2023-03-01 07:00:58
31,-73.9730372,40.7526916,2023-03-01 07:01:58
31,-73.972581,40.7533179,2023-03-01 07:02:58
31,-73.9721346,40.7539308,2023-03-01 07:03:58
31,-73.9716693,40.7545696,2023-03-01 07:04:58
31,-73.971214,40.7551946,2023-03-01 07:05:58
31,-73.9707545,40.7558255,2023-03-01 07:06:58
31,-73.9703016,40.7564471,2023-03-01 07:07:58
31,-73.9698433,40.7570938,2023-03-01 07:08:58
31,-73.9693886,40.7577006,2023-03-01 07:09:58
31,-73.9689612,40.7583428,2023-03-01 07:10:58
31,-73.9684947,40.7589726,2023-03-01 07:11:58
31,-73.9680579,40.7595928,2023-03-01 07:12:58
31,-73.9675664,40.760267,2023-03-01 07:13:58
31,-73.9674459,40.7604301,2023-03-01 07:14:58
31,-73.9670328,40.7609363,2023-03-01 07:15:58
31,-73.966589,40.7615618,2023-03-01 07:16:58
31,-73.9661155,40.762187,2023-03-01 07:17:58
31,-73.9656659,40.7628079,2023-03-01 07:18:58
31,-73.9652142,40.7634317,2023-03-01 07:19:58
31,-73.9647558,40.764057,2023-03-01 07:20:58
31,-73.9642995,40.7646823,2023-03-01 07:21:58
31,-73.9638433,40.7653085,2023-03-01 07:22:58
31,-73.9634512,40.7658448,2023-03-01 07:23:58
31,-73.9633881,40.7659323,2023-03-01 07:24:58
31,-73.9629323,40.766557,2023-03-01 07:25:58
31,-73.962472,40.7671877,2023-03-01 07:26:58
31,-73.9620184,40.7678094,2023-03-01 07:27:58
31,-73.9615602,40.7684383,2023-03-01 07:28:58
31,-73.9611049,40.7690611,2023-03-01 07:29:58
31,-73.9606044,40.769747,2023-03-01 07:30:58
31,-73.9601116,40.7704223,2023-03-01 07:31:58
31,-73.9596512,40.7710532,2023-03-01 07:32:58
31,-73.9591761,40.7717042,2023-03-01 07:33:58
31,-73.9587132,40.7723386,2023-03-01 07:34:58
31,-73.9582529,40.7729692,2023-03-01 07:35:58
31,-73.9578122,40.7735731,2023-03-01 07:36:58
31,-73.9572899,40.7742888,2023-03-01 07:37:58
32,-73.9954452,40.7160039,2023-03-01 06:11:58
32,-73.9958234,40.7166441,2023-03-01 06:12:58
32,-73.9954278,40.7172802,2023-03-01 06:13:58
32,-73.9947975,40.718459,2023-03-01 06:14:58
32,-73.9943861,40.7194534,2023-03-01 06:15:58
32,-73.9941898,40.719922,2023-03-01 06:16:58
32,-73.9939846,40.7202997,2023-03-01 06:17:58
32,-73.9937263,40.720932,2023-03-01 06:18:58
32,-73.9934634,40.7216109,2023-03-01 06:19:58
32,-73.9932044,40.7223344,2023-03-01 06:20:58
32,-73.993037,40.7227989,2023-03-01 06:21:58
32,-73.9925941,40.7240599,2023-03-01 06:22:58
32,-73.9925341,40.7241983,2023-03-01 06:23:58
32,-73.9922899,40.7248684,2023-03-01 06:24:58
32,-73.9921466,40.7252355,2023-03-01 06:25:58
32,-73.9919998,40.7256296,2023-03-01 06:26:58
32,-73.9917292,40.7263628,2023-03-01 06:27:58
32,-73.9915448,40.7270946,2023-03-01 06:28:58
32,-73.9912281,40.7277632,2023-03-01 06:29:58
32,-73.9907799,40.728358,2023-03-01 06:30:58
32,-73.9907514,40.7298834,2023-03-01 06:31:58
32,-73.9905029,40.730557,2023-03-01 06:32:58
32,-73.9904097,40.7310019,2023-03-01 06:33:58
32,-73.9903509,40.7312807,2023-03-01 06:34:58
32,-73.9902032,40.7319645,2023-03-01 06:35:58
32,-73.990027,40.732756,2023-03-01 06:36:58
32,-73.9898448,40.7335229,2023-03-01 06:37:58
32,-73.9898963,40.734436,2023-03-01 06:38:58
32,-73.9898548,40.735321,2023-03-01 06:39:58
32,-73.9893863,40.7359584,2023-03-01 06:40:58
32,-73.9889561,40.7365339,2023-03-01 06:41:58
32,-73.9885174,40.7371225,2023-03-01 06:42:58
32,-73.9880935,40.7377054,2023-03-01 06:43:58
32,-73.9876671,40.7382917,2023-03-01 06:44:58
32,-73.9872419,40.7388764,2023-03-01 06:45:58
32,-73.9867925,40.7394943,2023-03-01 06:46:58
32,-73.9863046,40.7401651,2023-03-01 06:47:58
32,-73.9858246,40.7408251,2023-03-01 06:48:58
32,-73.9853785,40.7414386,2023-03-01 06:49:58
32,-73.9849234,40.7420643,2023-03-01 06:50:58
32,-73.984473,40.7426835,2023-03-01 06:51:58
32,-73.9845789,40.7427282,2023-03-01 06:52:58
32,-73.9861457,40.7433908,2023-03-01 06:53:58
32,-73.9856985,40.7440046,2023-03-01 06:54:58
32,-73.9852432,40.7446313,2023-03-01 06:55:58
32,-73.984794,40.7452501,2023-03-01 06:56:58
32,-73.9843457,40.7458588,2023-03-01 06:57:58
32,-73.9838914,40.7464825,2023-03-01 06:58:58
32,-73.983441,40.7471032,2023-03-01 06:59:58
32,-73.9829593,40.7477628,2023-03-01 07:00:58
32,-73.9824775,40.7484303,2023-03-01 07:01:58
32,-73.9820218,40.749054,2023-03-01 07:02:58
32,-73.9815714,40.7496631,2023-03-01 07:03:58
32,-73.981123,40.750282,2023-03-01 07:04:58
32,-73.9806735,40.7509044,2023-03-01 07:05:58
32,-73.9802194,40.7515248,2023-03-01 07:06:58
32,-73.9797724,40.752139,2023-03-01 07:07:58
32,-73.9792901,40.752813,2023-03-01 07:08:58
32,-73.9788134,40.7534952,2023-03-01 07:09:58
32,-73.9783597,40.7541119,2023-03-01 07:10:58
32,-73.9778974,40.7547483,2023-03-01 07:11:58
32,-73.9774351,40.7553817,2023-03-01 07:12:58
32,-73.9769848,40.7560008,2023-03-01 07:13:58
32,-73.9765357,40.7566189,2023-03-01 07:14:58
32,-73.9760656,40.7572625,2023-03-01 07:15:58
32,-73.9756196,40.7578735,2023-03-01 07:16:58
32,-73.9751602,40.7585017,2023-03-01 07:17:58
32,-73.9746999,40.7591365,2023-03-01 07:18:58
32,-73.9742602,40.7597383,2023-03-01 07:19:58
32,-73.9737918,40.7603788,2023-03-01 07:20:58
32,-73.9733288,40.7610127,2023-03-01 07:21:58
32,-73.9728784,40.7616284,2023-03-01 07:22:58
32,-73.972389,40.762306,2023-03-01 07:23:58
32,-73.9718863,40.7629906,2023-03-01 07:24:58
32,-73.9714439,40.7635981,2023-03-01 07:25:58
32,-73.9709716,40.7642266,2023-03-01 07:26:58
32,-73.9704968,40.7648423,2023-03-01 07:27:58
32,-73.9700424,40.7654664,2023-03-01 07:28:58
32,-73.9695848,40.7660912,2023-03-01 07:29:58
32,-73.969127,40.7667187,2023-03-01 07:30:58
32,-73.9686697,40.7673451,2023-03-01 07:31:58
32,-73.9682154,40.7679674,2023-03-01 07:32:58
32,-73.9677605,40.768594,2023-03-01 07:33:58
32,-73.9673032,40.7692257,2023-03-01 07:34:58
32,-73.9668496,40.7698543,2023-03-01 07:35:58
32,-73.9663887,40.7704757,2023-03-01 07:36:58
32,-73.9659332,40.7711,2023-03-01 07:37:58
32,-73.9654336,40.7717839,2023-03-01 07:38:58
32,-73.9649361,40.7724629,2023-03-01 07:39:58
32,-73.964476,40.7730963,2023-03-01 07:40:58
32,-73.9640105,40.7737351,2023-03-01 07:41:58
32,-73.9635486,40.7743723,2023-03-01 07:42:58
32,-73.9630866,40.7750035,2023-03-01 07:43:58
32,-73.9626301,40.7756284,2023-03-01 07:44:58
32,-73.9621391,40.7763197,2023-03-01 07:45:58
32,-73.9616294,40.7770011,2023-03-01 07:46:58
32,-73.9611664,40.7776355,2023-03-01 07:47:58
32,-73.9607012,40.7782718,2023-03-01 07:48:58
32,-73.9602361,40.7789076,2023-03-01 07:49:58
32,-73.959774,40.779542,2023-03-01 07:50:58
32,-73.959311,40.780173,2023-03-01 07:51:58
32,-73.9588013,40.7808601,2023-03-01 07:52:58
32,-73.9583086,40.7815341,2023-03-01 07:53:58
32,-73.9578583,40.7821666,2023-03-01 07:54:58
32,-73.9574044,40.7827919,2023-03-01 07:55:58
32,-73.956945,40.783417,2023-03-01 07:56:58
32,-73.9564889,40.7840414,2023-03-01 07:57:58
32,-73.9560335,40.7846666,2023-03-01 07:58:58
32,-73.9555695,40.7852993,2023-03-01 07:59:58
32,-73.9551138,40.7859253,2023-03-01 08:00:58
32,-73.9546527,40.7865547,2023-03-01 08:01:58
32,-73.9541623,40.787231,2023-03-01 08:02:58
32,-73.9536721,40.787902,2023-03-01 08:03:58
32,-73.9532121,40.7885301,2023-03-01 08:04:58
32,-73.9527422,40.7891818,2023-03-01 08:05:58
32,-73.951839,40.7904162,2023-03-01 08:06:58
32,-73.9513807,40.7910474,2023-03-01 08:07:58
32,-73.9509196,40.791675,2023-03-01 08:08:58
32,-73.9504667,40.7923067,2023-03-01 08:09:58
32,-73.9500043,40.7929332,2023-03-01 08:10:58
32,-73.9495058,40.7936162,2023-03-01 08:11:58
32,-73.9490156,40.7942835,2023-03-01 08:12:58
32,-73.9485565,40.7949134,2023-03-01 08:13:58
32,-73.9480973,40.7955444,2023-03-01 08:14:58
32,-73.9476512,40.7961601,2023-03-01 08:15:58
32,-73.9471765,40.7968004,2023-03-01 08:16:58
32,-73.9488026,40.7974838,2023-03-01 08:17:58
32,-73.9519336,40.7988147,2023-03-01 08:18:58
32,-73.9520835,40.7988778,2023-03-01 08:19:58
32,-73.9524352,40.7990263,2023-03-01 08:20:58
32,-73.952458,40.799843,2023-03-01 08:21:58
32,-73.952508,40.800686,2023-03-01 08:22:58
32,-73.952555,40.801527,2023-03-01 08:23:58
32,-73.9525802,40.8023668,2023-03-01 08:24:58
32,-73.952687,40.8028555,2023-03-01 08:25:58
32,-73.9524444,40.8031843,2023-03-01 08:26:58
32,-73.951949,40.8038654,2023-03-01 08:27:58
32,-73.9521121,40.8039345,2023-03-01 08:28:58
32,-73.9527337,40.8041987,2023-03-01 08:29:58
32,-73.9527655,40.8050309,2023-03-01 08:30:58
32,-73.9528064,40.805867,2023-03-01 08:31:58
32,-73.952857,40.806709,2023-03-01 08:32:58
32,-73.9529047,40.8075507,2023-03-01 08:33:58
32,-73.9529263,40.8077747,2023-03-01 08:34:58
32,-73.9529558,40.8083967,2023-03-01 08:35:58
32,-73.953005,40.8092377,2023-03-01 08:36:58
32,-73.9530244,40.8100675,2023-03-01 08:37:58
32,-73.9529549,40.8102667,2023-03-01 08:38:58
32,-73.9525905,40.8107673,2023-03-01 08:39:58
32,-73.952101,40.811442,2023-03-01 08:40:58
32,-73.9515008,40.8120151,2023-03-01 08:41:58
32,-73.950927,40.812575,2023-03-01 08:42:58
32,-73.95035,40.813159,2023-03-01 08:43:58
32,-73.948677,40.815692,2023-03-01 08:44:58
32,-73.948356,40.816374,2023-03-01 08:45:58
32,-73.948009,40.817116,2023-03-01 08:46:58
32,-73.9476667,40.8178547,2023-03-01 08:47:58
32,-73.9473494,40.8185359,2023-03-01 08:48:58
32,-73.9470312,40.8192188,2023-03-01 08:49:58
32,-73.9467125,40.819903,2023-03-01 08:50:58
32,-73.9463959,40.8205827,2023-03-01 08:51:58
32,-73.9460796,40.8212618,2023-03-01 08:52:58
32,-73.9447664,40.8240379,2023-03-01 08:53:58
32,-73.944268,40.824705,2023-03-01 08:54:58
32,-73.943813,40.825332,2023-03-01 08:55:58
32,-73.943357,40.825956,2023-03-01 08:56:58
32,-73.9430556,40.8266537,2023-03-01 08:57:58
32,-73.9427817,40.8273441,2023-03-01 08:58:58
32,-73.9425031,40.8280452,2023-03-01 08:59:58
32,-73.942224,40.828736,2023-03-01 09:00:58
32,-73.9419432,40.8294451,2023-03-01 09:01:58
32,-73.941667,40.83016,2023-03-01 09:02:58
32,-73.941368,40.830891,2023-03-01 09:03:58
32,-73.9408792,40.8323747,2023-03-01 09:04:58
32,-73.940653,40.833098,2023-03-01 09:05:58
32,-73.94036,40.833786,2023-03-01 09:06:58
32,-73.940048,40.8344923,2023-03-01 09:07:58
32,-73.9397872,40.8350754,2023-03-01 09:08:58
32,-73.9401964,40.8353595,2023-03-01 09:09:58
32,-73.9398835,40.8358221,2023-03-01 09:10:58
32,-73.9393372,40.8365752,2023-03-01 09:11:58
32,-73.9401714,40.8369643,2023-03-01 09:12:58
32,-73.939994,40.837714,2023-03-01 09:13:58
32,-73.9398455,40.8385135,2023-03-01 09:14:58
32,-73.9398419,40.8386617,2023-03-01 09:15:58
32,-73.9398826,40.8395698,2023-03-01 09:16:58
32,-73.9396778,40.8402585,2023-03-01 09:17:58
32,-73.9394804,40.84095,2023-03-01 09:18:58
32,-73.9394302,40.8414432,2023-03-01 09:19:58
32,-73.9392999,40.8416786,2023-03-01 09:20:58
32,-73.939261,40.8417732,2023-03-01 09:21:58
32,-73.9392752,40.8420796,2023-03-01 09:22:58
32,-73.939255,40.842436,2023-03-01 09:23:58
32,-73.939177,40.843223,2023-03-01 09:24:58
32,-73.939025,40.843942,2023-03-01 09:25:58
